route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
1,000001,88____:049::8885001:8885704:4:1726:20211203,Mouscron,11009,,26,,1
5,000005,88____:049::8891405:8891009:3:1000:20211128,Bruges,11009,,27,,1
2,000002,88____:049::8892601:8895208:4:1204:20211205,Zottegem,11009,,28,,1
3,000003,88____:049::8892007:8896149:4:1142:20220109,Waregem,11009,,29,,1
4,000004,88____:049::8896305:8896735:5:1241:20220116,Poperinge,11009,,30,,1
1,000001,88____:049::8885001:8885704:4:1826:20211203,Mouscron,11010,,31,,1
5,000005,88____:049::8891405:8891009:3:1100:20211128,Bruges,11010,,32,,1
2,000002,88____:049::8892601:8895208:4:1304:20211205,Zottegem,11010,,33,,1
3,000003,88____:049::8892007:8896149:4:1242:20220109,Waregem,11010,,34,,1
4,000004,88____:049::8896305:8896735:5:1341:20220116,Poperinge,11010,,35,,1
1,000001,88____:049::8885001:8885704:4:1926:20211203,Mouscron,11011,,36,,1
5,000005,88____:049::8891405:8891009:3:1200:20211128,Bruges,11011,,37,,1
2,000002,88____:049::8892601:8895208:4:1404:20211205,Zottegem,11011,,38,,1
3,000003,88____:049::8892007:8896149:4:1342:20220109,Waregem,11011,,39,,1
4,000004,88____:049::8896305:8896735:5:1441:20220116,Poperinge,11011,,40,,1
1,000001,88____:049::8885001:8885704:4:2026:20211203,Mouscron,11012,,41,,1
5,000005,88____:049::8891405:8891009:3:1300:20211128,Bruges,11012,,42,,1
2,000002,88____:049::8892601:8895208:4:1504:20211205,Zottegem,11012,,43,,1
3,000003,88____:049::8892007:8896149:4:1442:20220109,Waregem,11012,,44,,1
4,000004,88____:049::8896305:8896735:5:1541:20220116,Poperinge,11012,,45,,1
1,000001,88____:049::8885001:8885704:4:2126:20211203,Mouscron,11013,,46,,1
5,000005,88____:049::8891405:8891009:3:1400:20211128,Bruges,11013,,47,,1
2,000002,88____:049::8892601:8895208:4:1604:20211205,Zottegem,11013,,48,,1
3,000003,88____:049::8892007:8896149:4:1542:20220109,Waregem,11013,,49,,1
4,000004,88____:049::8896305:8896735:5:1641:20220116,Poperinge,11013,,50,,1
1,000001,88____:049::8885001:8885704:4:2226:20211203,Mouscron,11014,,51,,1
5,000005,88____:049::8891405:8891009:3:1500:20211128,Bruges,11014,,52,,1
2,000002,88____:049::8892601:8895208:4:1704:20211205,Zottegem,11014,,53,,1
3,000003,88____:049::8892007:8896149:4:1642:20220109,Waregem,11014,,54,,1
4,000004,88____:049::8896305:8896735:5:1741:20220116,Poperinge,11014,,55,,1
1,000001,88____:049::8885001:8885704:4:2326:20211203,Mouscron,11015,,56,,1
5,000005,88____:049::8891405:8891009:3:1600:20211128,Bruges,11015,,57,,1
2,000002,88____:049::8892601:8895208:4:1804:20211205,Zottegem,11015,,58,,1
3,000003,88____:049::8892007:8896149:4:1742:20220109,Waregem,11015,,59,,1
4,000004,88____:049::8896305:8896735:5:1841:20220116,Poperinge,11015,,60,,1
5,000005,88____:049::8891405:8891009:3:1700:20211128,Bruges,11016,,61,,1
2,000002,88____:049::8892601:8895208:4:1904:20211205,Zottegem,11016,,62,,1
3,000003,88____:049::8892007:8896149:4:1842:20220109,Waregem,11016,,63,,1
4,000004,88____:049::8896305:8896735:5:1941:20220116,Poperinge,11016,,64,,1
5,000005,88____:049::8891405:8891009:3:1800:20211128,Bruges,11017,,65,,1
2,000002,88____:049::8892601:8895208:4:2004:20211205,Zottegem,11017,,66,,1
3,000003,88____:049::8892007:8896149:4:1942:20220109,Waregem,11017,,67,,1
4,000004,88____:049::8896305:8896735:5:2041:20220116,Poperinge,11017,,68,,1
5,000005,88____:049::8891405:8891009:3:1900:20211128,Bruges,11018,,69,,1
2,000002,88____:049::8892601:8895208:4:2104:20211205,Zottegem,11018,,70,,1
3,000003,88____:049::8892007:8896149:4:2042:20220109,Waregem,11018,,71,,1
4,000004,88____:049::8896305:8896735:5:2141:20220116,Poperinge,11018,,72,,1
5,000005,88____:049::8891405:8891009:3:2000:20211128,Bruges,11019,,73,,1
2,000002,88____:049::8892601:8895208:4:2204:20211205,Zottegem,11019,,74,,1
3,000003,88____:049::8892007:8896149:4:2142:20220109,Waregem,11019,,75,,1
4,000004,88____:049::8896305:8896735:5:2241:20220116,Poperinge,11019,,76,,1
5,000005,88____:049::8891405:8891009:3:2100:20211128,Bruges,11020,,77,,1
3,000003,88____:049::8892007:8896149:4:2242:20220109,Waregem,11020,,78,,1
4,000004,88____:049::8896305:8896735:5:2341:20220116,Poperinge,11020,,79,,1
5,000005,88____:049::8891405:8891009:3:2215:20211128,Bruges,11021,,80,,1
3,000003,88____:049::8892007:8896149:4:2342:20220109,Waregem,11021,,81,,1
4,000004,88____:049::8896305:8896735:5:2441:20220116,Poperinge,11021,,82,,1
1,000001,88____:049::8885704:8885001:4:530:20211203,Tournai,11022,,83,,1
5,000005,88____:049::8891405:8891009:3:2315:20211128,Bruges,11022,,84,,1
6,000003,88____:049::8892007:8896008:6:2512:20220109,Courtrai,11022,,85,,1
7,000001,88____:049::8896008:8885001:5:630:20211203,Tournai,11023,,86,,1
6,000006,88____:049::8892007:8896008:6:212:20220110,Courtrai,11023,,87,,1
1,000001,88____:049::8885704:8885001:4:730:20211203,Tournai,11024,,88,,1
1,000001,88____:049::8885704:8885001:4:830:20211203,Tournai,11025,,89,,1
1,000001,88____:049::8885704:8885001:4:930:20211203,Tournai,11026,,90,,1
3,000003,88____:049::8896149:8892007:4:638:20220109,Gand-Saint-Pierre,11026,,91,,1
1,000001,88____:049::8885704:8885001:4:1030:20211203,Tournai,11027,,92,,1
5,000005,88____:049::8891009:8891405:3:707:20211128,Blankenberge,11027,,93,,1
3,000003,88____:049::8896149:8892007:4:738:20220109,Gand-Saint-Pierre,11027,,94,,1
4,000004,88____:049::8896735:8896305:5:524:20220116,Menin,11027,,95,,1
1,000001,88____:049::8885704:8885001:4:1130:20211203,Tournai,11028,,96,,1
5,000005,88____:049::8891009:8891405:3:807:20211128,Blankenberge,11028,,97,,1
3,000003,88____:049::8896149:8892007:4:838:20220109,Gand-Saint-Pierre,11028,,98,,1
4,000004,88____:049::8896735:8896305:5:624:20220116,Menin,11028,,99,,1
1,000001,88____:049::8885704:8885001:4:1230:20211203,Tournai,11029,,100,,1
5,000005,88____:049::8891009:8891405:3:923:20211128,Blankenberge,11029,,101,,1
2,000002,88____:049::8895208:8892601:4:748:20211205,Audenarde,11029,,102,,1
3,000003,88____:049::8896149:8892007:4:938:20220109,Gand-Saint-Pierre,11029,,103,,1
4,000004,88____:049::8896735:8896305:5:724:20220116,Menin,11029,,104,,1
1,000001,88____:049::8885704:8885001:4:1330:20211203,Tournai,11030,,105,,1
5,000005,88____:049::8891009:8891405:3:1023:20211128,Blankenberge,11030,,106,,1
2,000002,88____:049::8895208:8892601:4:848:20211205,Audenarde,11030,,107,,1
3,000003,88____:049::8896149:8892007:4:1038:20220109,Gand-Saint-Pierre,11030,,108,,1
4,000004,88____:049::8896735:8896305:5:824:20220116,Menin,11030,,109,,1
1,000001,88____:049::8885704:8885001:4:1430:20211203,Tournai,11031,,110,,1
5,000005,88____:049::8891009:8891405:3:1123:20211128,Blankenberge,11031,,111,,1
2,000002,88____:049::8895208:8892601:4:948:20211205,Audenarde,11031,,112,,1
3,000003,88____:049::8896149:8892007:4:1138:20220109,Gand-Saint-Pierre,11031,,113,,1
4,000004,88____:049::8896735:8896305:5:924:20220116,Menin,11031,,114,,1
1,000001,88____:049::8885704:8885001:4:1530:20211203,Tournai,11032,,115,,1
5,000005,88____:049::8891009:8891405:3:1223:20211128,Blankenberge,11032,,116,,1
2,000002,88____:049::8895208:8892601:4:1048:20211205,Audenarde,11032,,117,,1
3,000003,88____:049::8896149:8892007:4:1238:20220109,Gand-Saint-Pierre,11032,,118,,1
4,000004,88____:049::8896735:8896305:5:1024:20220116,Menin,11032,,119,,1
1,000001,88____:049::8885704:8885001:4:1630:20211203,Tournai,11033,,120,,1
5,000005,88____:049::8891009:8891405:3:1323:20211128,Blankenberge,11033,,121,,1
2,000002,88____:049::8895208:8892601:4:1148:20211205,Audenarde,11033,,122,,1
3,000003,88____:049::8896149:8892007:4:1338:20220109,Gand-Saint-Pierre,11033,,123,,1
4,000004,88____:049::8896735:8896305:5:1124:20220116,Menin,11033,,124,,1
1,000001,88____:049::8885704:8885001:4:1730:20211203,Tournai,11034,,125,,1
5,000005,88____:049::8891009:8891405:3:1423:20211128,Blankenberge,11034,,126,,1
2,000002,88____:049::8895208:8892601:4:1248:20211205,Audenarde,11034,,127,,1
3,000003,88____:049::8896149:8892007:4:1438:20220109,Gand-Saint-Pierre,11034,,128,,1
4,000004,88____:049::8896735:8896305:5:1224:20220116,Menin,11034,,129,,1
1,000001,88____:049::8885704:8885001:4:1830:20211203,Tournai,11035,,130,,1
5,000005,88____:049::8891009:8891405:3:1523:20211128,Blankenberge,11035,,131,,1
2,000002,88____:049::8895208:8892601:4:1348:20211205,Audenarde,11035,,132,,1
3,000003,88____:049::8896149:8892007:4:1538:20220109,Gand-Saint-Pierre,11035,,133,,1
4,000004,88____:049::8896735:8896305:5:1324:20220116,Menin,11035,,134,,1
1,000001,88____:049::8885704:8885001:4:1930:20211203,Tournai,11036,,135,,1
5,000005,88____:049::8891009:8891405:3:1623:20211128,Blankenberge,11036,,136,,1
2,000002,88____:049::8895208:8892601:4:1448:20211205,Audenarde,11036,,137,,1
3,000003,88____:049::8896149:8892007:4:1638:20220109,Gand-Saint-Pierre,11036,,138,,1
4,000004,88____:049::8896735:8896305:5:1424:20220116,Menin,11036,,139,,1
1,000001,88____:049::8885704:8885001:4:2030:20211203,Tournai,11037,,140,,1
5,000005,88____:049::8891009:8891405:3:1723:20211128,Blankenberge,11037,,141,,1
2,000002,88____:049::8895208:8892601:4:1548:20211205,Audenarde,11037,,142,,1
3,000003,88____:049::8896149:8892007:4:1738:20220109,Gand-Saint-Pierre,11037,,143,,1
4,000004,88____:049::8896735:8896305:5:1524:20220116,Menin,11037,,144,,1
1,000001,88____:049::8885704:8885001:4:2130:20211203,Tournai,11038,,145,,1
5,000005,88____:049::8891009:8891405:3:1823:20211128,Blankenberge,11038,,146,,1
2,000002,88____:049::8895208:8892601:4:1648:20211205,Audenarde,11038,,147,,1
3,000003,88____:049::8896149:8892007:4:1838:20220109,Gand-Saint-Pierre,11038,,148,,1
4,000004,88____:049::8896735:8896305:5:1624:20220116,Menin,11038,,149,,1
1,000001,88____:049::8885704:8885001:4:2230:20211203,Tournai,11039,,150,,1
5,000005,88____:049::8891009:8891405:3:1923:20211128,Blankenberge,11039,,151,,1
2,000002,88____:049::8895208:8892601:4:1748:20211205,Audenarde,11039,,152,,1
3,000003,88____:049::8896149:8892007:4:1938:20220109,Gand-Saint-Pierre,11039,,153,,1
4,000004,88____:049::8896735:8896305:5:1724:20220116,Menin,11039,,154,,1
1,000001,88____:049::8885001:8885704:4:843:20211203,Mouscron,11040,,155,,1
5,000005,88____:049::8891009:8891405:3:2023:20211128,Blankenberge,11040,,156,,1
2,000002,88____:049::8895208:8892601:4:1848:20211205,Audenarde,11040,,157,,1
3,000003,88____:049::8896149:8892007:4:2038:20220109,Gand-Saint-Pierre,11040,,158,,1
4,000004,88____:049::8896735:8896305:5:1824:20220116,Menin,11040,,159,,1
1,000001,88____:049::8885001:8885704:4:943:20211203,Mouscron,11041,,160,,1
5,000005,88____:049::8891009:8891405:3:2123:20211128,Blankenberge,11041,,161,,1
2,000002,88____:049::8895208:8892601:4:1948:20211205,Audenarde,11041,,162,,1
3,000003,88____:049::8896149:8892007:4:2138:20220109,Gand-Saint-Pierre,11041,,163,,1
4,000004,88____:049::8896735:8896305:5:1924:20220116,Menin,11041,,164,,1
1,000001,88____:049::8885001:8885704:4:1043:20211203,Mouscron,11042,,165,,1
5,000005,88____:049::8891009:8891405:3:2223:20211128,Blankenberge,11042,,166,,1
2,000002,88____:049::8895208:8892601:4:2048:20211205,Audenarde,11042,,167,,1
3,000003,88____:049::8896149:8892007:4:2238:20220109,Gand-Saint-Pierre,11042,,168,,1
4,000004,88____:049::8896735:8896305:5:2024:20220116,Menin,11042,,169,,1
1,000001,88____:049::8885001:8885704:4:1143:20211203,Mouscron,11043,,170,,1
5,000005,88____:049::8891009:8891405:3:2323:20211128,Blankenberge,11043,,171,,1
2,000002,88____:049::8895208:8892601:4:2148:20211205,Audenarde,11043,,172,,1
8,000003,88____:049::8896149:8893401:13:2453:20220109,Termonde,11043,,173,,1
9,000007,88____:049::8892007:8891009:10:2422:20220113,Bruges,11043,,174,,1
4,000004,88____:049::8896735:8896305:5:2124:20220116,Menin,11043,,175,,1
1,000001,88____:049::8885001:8885704:4:1243:20211203,Mouscron,11044,,176,,1
10,000008,88____:049::8891009:8891702:2:36:20211120,Ostende,11044,,177,,1
2,000002,88____:049::8895208:8892601:4:2248:20211205,Audenarde,11044,,178,,1
9,000009,88____:049::8892007:8891009:10:126:20220114,Bruges,11044,,179,,1
4,000004,88____:049::8896735:8896305:5:2224:20220116,Menin,11044,,180,,1
1,000001,88____:049::8885001:8885704:4:1343:20211203,Mouscron,11045,,181,,1
10,000008,88____:049::8891009:8891702:2:158:20211120,Ostende,11045,,182,,1
2,000002,88____:049::8895208:8892601:4:2348:20211205,Audenarde,11045,,183,,1
1,000001,88____:049::8885001:8885704:4:1443:20211203,Mouscron,11046,,184,,1
1,000001,88____:049::8885001:8885704:4:1543:20211203,Mouscron,11047,,185,,1
1,000001,88____:049::8885001:8885704:4:1643:20211203,Mouscron,11048,,186,,1
1,000001,88____:049::8885001:8885704:4:1743:20211203,Mouscron,11049,,187,,1
1,000001,88____:049::8885704:8885001:4:810:20211203,Tournai,11050,,188,,1
1,000001,88____:049::8885704:8885001:4:910:20211203,Tournai,11051,,189,,1
1,000001,88____:049::8885704:8885001:4:1010:20211203,Tournai,11052,,190,,1
1,000001,88____:049::8885704:8885001:4:1110:20211203,Tournai,11053,,191,,1
1,000001,88____:049::8885704:8885001:4:1210:20211203,Tournai,11054,,192,,1
1,000001,88____:049::8885704:8885001:4:1310:20211203,Tournai,11055,,193,,1
11,000010,88____:049::8865300:8865003:2:750:20211212,Libramont,11055,,194,,1
9,000002,88____:049::8891009:8892007:10:842:20211205,Gand-Saint-Pierre,11056,,195,,1
1,000001,88____:049::8885704:8885001:4:1410:20211203,Tournai,11056,,196,,1
12,000011,88____:049::8822111:8822004:3:826:20211121,Malines,11056,,197,,1
9,000012,88____:049::8891009:8892007:10:942:20211204,Gand-Saint-Pierre,11057,,198,,1
1,000001,88____:049::8885704:8885001:4:1510:20211203,Tournai,11057,,199,,1
11,000010,88____:049::8865300:8865003:2:950:20211212,Libramont,11057,,200,,1
12,000011,88____:049::8822111:8822004:3:926:20211121,Malines,11057,,201,,1
9,000002,88____:049::8891009:8892007:10:1042:20211205,Gand-Saint-Pierre,11058,,202,,1
1,000001,88____:049::8885704:8885001:4:1610:20211203,Tournai,11058,,203,,1
12,000011,88____:049::8822111:8822004:3:1026:20211121,Malines,11058,,204,,1
9,000012,88____:049::8891009:8892007:10:1142:20211204,Gand-Saint-Pierre,11059,,205,,1
1,000001,88____:049::8885704:8885001:4:1710:20211203,Tournai,11059,,206,,1
11,000010,88____:049::8865300:8865003:2:1150:20211212,Libramont,11059,,207,,1
12,000011,88____:049::8822111:8822004:3:1126:20211121,Malines,11059,,208,,1
9,000002,88____:049::8891009:8892007:10:1242:20211205,Gand-Saint-Pierre,11060,,209,,1
1,000001,88____:049::8885001:8885704:4:1837:20211203,Mouscron,11060,,210,,1
12,000011,88____:049::8822111:8822004:3:1226:20211121,Malines,11060,,211,,1
9,000012,88____:049::8891009:8892007:10:1342:20211204,Gand-Saint-Pierre,11061,,212,,1
1,000001,88____:049::8885001:8885704:4:1937:20211203,Mouscron,11061,,213,,1
11,000010,88____:049::8865300:8865003:2:1350:20211212,Libramont,11061,,214,,1
12,000011,88____:049::8822111:8822004:3:1326:20211121,Malines,11061,,215,,1
9,000002,88____:049::8891009:8892007:10:1442:20211205,Gand-Saint-Pierre,11062,,216,,1
1,000001,88____:049::8885704:8885001:4:457:20211203,Tournai,11062,,217,,1
12,000011,88____:049::8822111:8822004:3:1426:20211121,Malines,11062,,218,,1
9,000002,88____:049::8891009:8892007:10:1542:20211205,Gand-Saint-Pierre,11063,,219,,1
1,000001,88____:049::8885704:8885001:4:616:20211203,Tournai,11063,,220,,1
12,000011,88____:049::8822111:8822004:3:1526:20211121,Malines,11063,,221,,1
9,000002,88____:049::8891009:8892007:10:1642:20211205,Gand-Saint-Pierre,11064,,222,,1
1,000001,88____:049::8885704:8885001:4:716:20211203,Tournai,11064,,223,,1
12,000011,88____:049::8822111:8822004:3:1626:20211121,Malines,11064,,224,,1
9,000002,88____:049::8891009:8892007:10:1742:20211205,Gand-Saint-Pierre,11065,,225,,1
12,000011,88____:049::8822111:8822004:3:1726:20211121,Malines,11065,,226,,1
9,000002,88____:049::8891009:8892007:10:1842:20211205,Gand-Saint-Pierre,11066,,227,,1
12,000011,88____:049::8822111:8822004:3:1826:20211121,Malines,11066,,228,,1
9,000002,88____:049::8891009:8892007:10:1942:20211205,Gand-Saint-Pierre,11067,,229,,1
12,000011,88____:049::8822111:8822004:3:1926:20211121,Malines,11067,,230,,1
9,000002,88____:049::8891009:8892007:10:2042:20211205,Gand-Saint-Pierre,11068,,231,,1
12,000011,88____:049::8822111:8822004:3:2026:20211121,Malines,11068,,232,,1
9,000002,88____:049::8891009:8892007:10:2142:20211205,Gand-Saint-Pierre,11069,,233,,1
12,000011,88____:049::8822111:8822004:3:2126:20211121,Malines,11069,,234,,1
9,000002,88____:049::8891009:8892007:10:2242:20211205,Gand-Saint-Pierre,11070,,235,,1
12,000011,88____:049::8822111:8822004:3:2226:20211121,Malines,11070,,236,,1
9,000002,88____:049::8891009:8892007:10:2332:20211205,Gand-Saint-Pierre,11071,,237,,1
12,000011,88____:049::8822111:8822004:3:2326:20211121,Malines,11071,,238,,1
9,000013,88____:049::8891009:8892007:10:2432:20220113,Gand-Saint-Pierre,11072,,239,,1
9,000002,88____:049::8891009:8892007:10:2532:20211205,Gand-Saint-Pierre,11073,,240,,1
1,000001,88____:049::8885001:8885704:4:618:20211203,Mouscron,11073,,241,,1
1,000001,88____:049::8885001:8885704:4:759:20211203,Mouscron,11074,,242,,1
1,000001,88____:049::8885001:8885704:4:859:20211203,Mouscron,11075,,243,,1
1,000001,88____:049::8885001:8885704:4:1659:20211203,Mouscron,11076,,244,,1
9,000002,88____:049::8892007:8891009:10:852:20211205,Bruges,11077,,245,,1
1,000001,88____:049::8885001:8885704:4:1759:20211203,Mouscron,11077,,246,,1
12,000011,88____:049::8822004:8822111:3:609:20211121,Londerzeel,11077,,247,,1
9,000004,88____:049::8892007:8891009:10:849:20220116,Bruges,11077,,248,,1
9,000002,88____:049::8892007:8891009:10:952:20211205,Bruges,11078,,249,,1
1,000001,88____:049::8885001:8885704:4:1859:20211203,Mouscron,11078,,250,,1
12,000011,88____:049::8822004:8822111:3:709:20211121,Londerzeel,11078,,251,,1
9,000004,88____:049::8892007:8891009:10:949:20220116,Bruges,11078,,252,,1
9,000012,88____:049::8892007:8891009:10:1052:20211204,Bruges,11079,,253,,1
11,000010,88____:049::8865003:8865300:2:730:20211212,Bertrix,11079,,254,,1
12,000011,88____:049::8822004:8822111:3:809:20211121,Londerzeel,11079,,255,,1
9,000004,88____:049::8892007:8891009:10:1049:20220116,Bruges,11079,,256,,1
9,000002,88____:049::8892007:8891009:10:1152:20211205,Bruges,11080,,257,,1
1,000001,88____:049::8885704:8885001:4:558:20211203,Tournai,11080,,258,,1
12,000011,88____:049::8822004:8822111:3:909:20211121,Londerzeel,11080,,259,,1
9,000004,88____:049::8892007:8891009:10:1149:20220116,Bruges,11080,,260,,1
9,000012,88____:049::8892007:8891009:10:1252:20211204,Bruges,11081,,261,,1
1,000001,88____:049::8885704:8885001:4:658:20211203,Tournai,11081,,262,,1
11,000010,88____:049::8865003:8865300:2:930:20211212,Bertrix,11081,,263,,1
12,000011,88____:049::8822004:8822111:3:1009:20211121,Londerzeel,11081,,264,,1
9,000004,88____:049::8892007:8891009:10:1249:20220116,Bruges,11081,,265,,1
9,000002,88____:049::8892007:8891009:10:1352:20211205,Bruges,11082,,266,,1
1,000001,88____:049::8885704:8885001:4:758:20211203,Tournai,11082,,267,,1
12,000011,88____:049::8822004:8822111:3:1109:20211121,Londerzeel,11082,,268,,1
9,000004,88____:049::8892007:8891009:10:1349:20220116,Bruges,11082,,269,,1
9,000012,88____:049::8892007:8891009:10:1452:20211204,Bruges,11083,,270,,1
1,000001,88____:049::8885704:8885001:4:858:20211203,Tournai,11083,,271,,1
11,000010,88____:049::8865003:8865300:2:1130:20211212,Bertrix,11083,,272,,1
12,000011,88____:049::8822004:8822111:3:1209:20211121,Londerzeel,11083,,273,,1
9,000004,88____:049::8892007:8891009:10:1449:20220116,Bruges,11083,,274,,1
9,000002,88____:049::8892007:8891009:10:1552:20211205,Bruges,11084,,275,,1
1,000001,88____:049::8885704:8885001:4:1658:20211203,Tournai,11084,,276,,1
12,000011,88____:049::8822004:8822111:3:1309:20211121,Londerzeel,11084,,277,,1
9,000004,88____:049::8892007:8891009:10:1549:20220116,Bruges,11084,,278,,1
9,000012,88____:049::8892007:8891009:10:1652:20211204,Bruges,11085,,279,,1
1,000001,88____:049::8885704:8885001:4:1758:20211203,Tournai,11085,,280,,1
11,000010,88____:049::8865003:8865300:2:1330:20211212,Bertrix,11085,,281,,1
12,000011,88____:049::8822004:8822111:3:1409:20211121,Londerzeel,11085,,282,,1
9,000004,88____:049::8892007:8891009:10:1649:20220116,Bruges,11085,,283,,1
9,000002,88____:049::8892007:8891009:10:1752:20211205,Bruges,11086,,284,,1
1,000001,88____:049::8885704:8885001:4:1858:20211203,Tournai,11086,,285,,1
12,000011,88____:049::8822004:8822111:3:1509:20211121,Londerzeel,11086,,286,,1
9,000004,88____:049::8892007:8891009:10:1749:20220116,Bruges,11086,,287,,1
9,000002,88____:049::8892007:8891009:10:1852:20211205,Bruges,11087,,288,,1
12,000011,88____:049::8822004:8822111:3:1609:20211121,Londerzeel,11087,,289,,1
9,000004,88____:049::8892007:8891009:10:1849:20220116,Bruges,11087,,290,,1
9,000002,88____:049::8892007:8891009:10:1952:20211205,Bruges,11088,,291,,1
12,000011,88____:049::8822004:8822111:3:1709:20211121,Londerzeel,11088,,292,,1
9,000004,88____:049::8892007:8891009:10:1949:20220116,Bruges,11088,,293,,1
9,000002,88____:049::8892007:8891009:10:2052:20211205,Bruges,11089,,294,,1
12,000011,88____:049::8822004:8822111:3:1809:20211121,Londerzeel,11089,,295,,1
9,000004,88____:049::8892007:8891009:10:2049:20220116,Bruges,11089,,296,,1
9,000002,88____:049::8892007:8891009:10:2152:20211205,Bruges,11090,,297,,1
12,000011,88____:049::8822004:8822111:3:1909:20211121,Londerzeel,11090,,298,,1
9,000004,88____:049::8892007:8891009:10:2149:20220116,Bruges,11090,,299,,1
9,000002,88____:049::8892007:8891009:10:2252:20211205,Bruges,11091,,300,,1
12,000011,88____:049::8822004:8822111:3:2009:20211121,Londerzeel,11091,,301,,1
9,000004,88____:049::8892007:8891009:10:2249:20220116,Bruges,11091,,302,,1
9,000002,88____:049::8892007:8891009:10:2352:20211205,Bruges,11092,,303,,1
12,000011,88____:049::8822004:8822111:3:2109:20211121,Londerzeel,11092,,304,,1
9,000004,88____:049::8892007:8891009:10:2349:20220116,Bruges,11092,,305,,1
9,000002,88____:049::8892007:8891009:10:2442:20211205,Bruges,11093,,306,,1
12,000011,88____:049::8822004:8822111:3:2209:20211121,Londerzeel,11093,,307,,1
9,000007,88____:049::8892007:8891009:10:2443:20220113,Bruges,11093,,308,,1
9,000004,88____:049::8892007:8891009:10:2449:20220116,Bruges,11093,,309,,1
9,000002,88____:049::8892007:8891009:10:2542:20211205,Bruges,11094,,310,,1
9,000007,88____:049::8892007:8891009:10:2543:20220113,Bruges,11094,,311,,1
9,000004,88____:049::8892007:8891009:10:2549:20220116,Bruges,11094,,312,,1
13,000014,88____:049::8872009:8871308:5:512:20211219,Luttre,11105,,313,,1
14,000003,88____:049::8892106:8892007:3:753:20220109,Gand-Saint-Pierre,11105,,314,,1
15,000011,88____:049::8892205:8892106:4:730:20211121,Deinze,11106,,315,,1
13,000014,88____:049::8872009:8871308:5:612:20211219,Luttre,11106,,316,,1
14,000003,88____:049::8892106:8892007:3:853:20220109,Gand-Saint-Pierre,11106,,317,,1
15,000011,88____:049::8892205:8892106:4:830:20211121,Deinze,11107,,318,,1
5,000002,88____:049::8891405:8891009:3:746:20211205,Bruges,11107,,319,,1
13,000014,88____:049::8872009:8871308:5:712:20211219,Luttre,11107,,320,,1
14,000003,88____:049::8892106:8892007:3:953:20220109,Gand-Saint-Pierre,11107,,321,,1
15,000011,88____:049::8892205:8892106:4:930:20211121,Deinze,11108,,322,,1
5,000002,88____:049::8891405:8891009:3:846:20211205,Bruges,11108,,323,,1
13,000014,88____:049::8872009:8871308:5:812:20211219,Luttre,11108,,324,,1
14,000003,88____:049::8892106:8892007:3:1053:20220109,Gand-Saint-Pierre,11108,,325,,1
15,000011,88____:049::8892205:8892106:4:1030:20211121,Deinze,11109,,326,,1
5,000002,88____:049::8891405:8891009:3:946:20211205,Bruges,11109,,327,,1
13,000014,88____:049::8872009:8871308:5:912:20211219,Luttre,11109,,328,,1
14,000003,88____:049::8892106:8892007:3:1153:20220109,Gand-Saint-Pierre,11109,,329,,1
15,000011,88____:049::8892205:8892106:4:1130:20211121,Deinze,11110,,330,,1
